user_id,date,departure_time,day_of_week,distance_km,traffic_multiplier,peak_hour,mode,mode_encoded,eta_minutes,home_location_name,home_latitude,home_longitude,office_location_name,office_latitude,office_longitude
U025,2024-02-10,11:04,5,8.66,1.36,0,Bike,3,12.08,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-11,02:59,6,5.13,1.57,0,Car,0,15.49,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-12,23:21,0,11.34,1.0,0,Walking,1,127.46,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-13,13:00,1,7.16,1.03,0,Car,0,7.64,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-14,14:22,2,4.24,1.03,0,Car,0,4.41,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-15,08:42,3,4.76,1.56,1,Walking,1,109.25,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-16,02:21,4,14.14,1.16,0,Bicycle,2,53.09,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-17,09:20,5,10.55,1.26,1,Bike,3,18.8,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-18,17:16,6,3.36,1.55,1,Car,0,6.53,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-19,10:51,0,5.29,1.18,0,Car,0,11.15,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-20,07:44,1,11.67,1.37,0,Walking,1,165.02,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-21,22:24,2,14.76,0.96,0,Bike,3,19.14,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-22,17:55,3,13.44,1.19,1,Bike,3,22.35,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-23,10:46,4,10.99,0.99,0,Bike,3,15.1,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-24,18:48,5,3.38,1.08,1,Car,0,3.68,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-25,17:48,6,11.02,1.4,1,Walking,1,205.8,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-26,05:18,0,2.36,0.93,0,Car,0,2.26,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-27,22:43,1,13.64,1.48,0,Walking,1,214.97,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-28,11:13,2,11.96,1.29,0,Bike,3,21.65,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-02-29,06:13,3,6.6,1.58,0,Bicycle,2,42.53,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-01,12:08,4,4.42,1.28,0,Bike,3,6.75,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-02,13:39,5,9.59,1.44,0,Car,0,18.82,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-03,15:23,6,6.92,1.56,0,Walking,1,112.11,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-04,00:21,0,9.5,1.19,0,Bicycle,2,35.43,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-05,08:12,1,12.61,1.4,1,Walking,1,181.03,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-06,07:34,2,10.81,1.34,0,Walking,1,203.12,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-07,11:31,3,4.01,1.53,0,Car,0,6.16,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-08,04:18,4,14.81,1.48,0,Car,0,36.21,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-09,22:55,5,3.56,1.48,0,Walking,1,75.44,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-10,21:21,6,8.41,1.36,0,Car,0,17.15,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-11,04:01,0,14.71,1.59,0,Bicycle,2,82.39,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-12,12:59,1,4.72,1.54,0,Walking,1,82.11,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-13,10:47,2,5.55,0.93,0,Car,0,6.14,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-14,12:11,3,10.42,1.06,0,Walking,1,119.99,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-15,19:16,4,3.49,1.01,0,Walking,1,36.51,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-16,00:41,5,3.89,1.41,0,Bicycle,2,22.99,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-17,01:35,6,14.88,1.31,0,Car,0,19.85,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-18,15:59,0,14.45,1.13,0,Walking,1,173.38,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-19,02:52,1,9.42,1.36,0,Car,0,17.01,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-20,15:33,2,2.57,1.48,0,Car,0,4.74,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-21,00:38,3,7.16,1.23,0,Bike,3,11.04,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-22,05:27,4,7.59,1.47,0,Walking,1,166.54,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-23,15:57,5,12.49,1.43,0,Bike,3,25.54,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-24,06:41,6,4.14,1.35,0,Walking,1,79.6,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-25,06:21,0,4.54,0.91,0,Car,0,4.74,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-26,20:19,1,14.24,0.99,0,Bicycle,2,50.7,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-27,16:51,2,7.68,1.04,0,Walking,1,84.91,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-28,14:02,3,14.25,1.12,0,Bicycle,2,60.33,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-29,02:50,4,6.54,1.01,0,Walking,1,82.65,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U025,2024-03-30,04:19,5,9.61,1.23,0,Bike,3,13.47,93327 Rojas Inlet,12.9962,77.747852,Vasquez-Campbell,13.024309,77.527002
U026,2024-01-01,00:32,0,11.69,1.02,0,Car,0,12.11,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-02,15:50,1,7.11,1.37,0,Bicycle,2,36.54,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-03,08:29,2,14.09,1.0,1,Walking,1,143.62,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-04,09:01,3,11.45,1.26,1,Walking,1,181.35,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-05,11:36,4,13.78,1.57,0,Car,0,33.85,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-06,11:17,5,4.21,1.0,0,Bicycle,2,12.9,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-07,05:46,6,8.79,0.94,0,Bicycle,2,25.01,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-08,06:12,0,14.11,1.23,0,Bicycle,2,84.49,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-09,17:42,1,9.11,1.33,1,Walking,1,142.02,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-10,10:22,2,13.66,1.06,0,Bicycle,2,60.96,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-11,14:30,3,5.84,1.11,0,Bike,3,8.48,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-12,06:15,4,7.04,1.36,0,Bicycle,2,37.76,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-13,08:07,5,14.06,1.13,1,Walking,1,179.75,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-14,06:11,6,7.91,1.55,0,Car,0,19.36,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-15,06:28,0,12.1,1.45,0,Bicycle,2,71.33,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-16,19:28,1,3.36,1.38,0,Bike,3,6.48,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-17,04:31,2,10.06,1.1,0,Bike,3,12.35,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-18,14:19,3,4.0,1.18,0,Bike,3,4.72,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-19,12:42,4,11.89,1.26,0,Car,0,25.28,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-20,00:54,5,12.33,1.44,0,Bicycle,2,65.6,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-21,11:04,6,12.82,1.59,0,Bike,3,20.56,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-22,19:57,0,7.38,0.91,0,Walking,1,94.09,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-23,23:04,1,2.75,1.14,0,Walking,1,39.3,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-24,02:14,2,5.21,1.25,0,Car,0,11.69,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-25,02:03,3,2.65,1.37,0,Bike,3,3.9,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-26,02:12,4,13.97,1.07,0,Walking,1,190.62,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-27,15:23,5,14.08,1.24,0,Car,0,28.31,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-28,06:00,6,10.85,1.54,0,Car,0,25.93,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-29,22:47,0,10.0,1.56,0,Bike,3,18.33,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-30,17:11,1,14.87,0.91,1,Car,0,23.42,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-01-31,23:59,2,13.24,1.33,0,Bike,3,18.26,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-01,10:48,3,8.76,1.1,0,Car,0,16.17,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-02,10:53,4,13.1,1.27,0,Bicycle,2,63.91,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-03,00:37,5,8.16,1.57,0,Bicycle,2,39.48,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-04,21:37,6,12.87,0.98,0,Bike,3,15.74,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-05,20:43,0,11.51,1.23,0,Bike,3,14.22,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-06,01:45,1,8.15,0.97,0,Bicycle,2,24.94,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-07,18:13,2,3.12,1.0,1,Walking,1,33.88,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-08,23:54,3,4.49,1.58,0,Car,0,8.17,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-09,17:32,4,14.61,1.57,1,Bike,3,28.96,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-10,20:26,5,14.72,1.43,0,Walking,1,313.29,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-11,06:26,6,14.07,1.31,0,Walking,1,203.23,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-12,09:35,0,11.55,1.13,1,Bike,3,14.04,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-13,07:42,1,11.89,1.2,0,Bicycle,2,52.49,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-14,10:49,2,10.66,1.6,0,Bicycle,2,66.19,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-15,19:04,3,11.25,1.1,0,Car,0,13.88,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-16,02:21,4,4.67,0.91,0,Walking,1,54.91,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-17,10:05,5,5.37,1.43,0,Car,0,9.47,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-18,01:42,6,4.1,1.07,0,Bicycle,2,13.23,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-19,08:53,0,13.73,1.28,1,Car,0,23.64,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-20,10:01,1,10.1,0.91,0,Walking,1,93.83,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-21,15:50,2,2.71,0.94,0,Bike,3,2.81,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-22,23:28,3,3.64,0.97,0,Car,0,5.45,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-23,11:21,4,7.81,1.43,0,Car,0,16.32,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-24,21:33,5,9.81,1.21,0,Walking,1,130.06,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-25,05:57,6,7.96,1.48,0,Bicycle,2,49.63,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-26,04:33,0,6.57,1.46,0,Bike,3,11.93,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-27,09:45,1,4.29,0.93,1,Car,0,4.46,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-28,19:57,2,9.34,1.14,0,Bike,3,11.88,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-02-29,16:58,3,9.19,1.2,0,Car,0,11.2,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-01,17:41,4,12.48,1.44,1,Car,0,33.16,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-02,00:30,5,3.85,1.42,0,Bicycle,2,25.47,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-03,14:40,6,13.74,1.33,0,Walking,1,209.63,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-04,04:17,0,3.65,1.35,0,Bike,3,5.78,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-05,22:11,1,13.63,1.09,0,Car,0,17.45,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-06,23:43,2,6.23,1.11,0,Bike,3,9.39,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-07,22:26,3,5.93,1.48,0,Car,0,17.46,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-08,04:45,4,14.71,1.09,0,Car,0,27.99,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-09,18:54,5,7.27,1.09,1,Walking,1,90.39,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-10,18:07,6,13.93,1.49,1,Bicycle,2,75.69,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-11,18:14,0,8.84,1.06,1,Bike,3,13.12,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-12,22:19,1,11.88,0.92,0,Walking,1,157.84,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-13,18:13,2,11.26,1.05,1,Walking,1,141.27,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-14,00:51,3,8.66,1.48,0,Bike,3,17.87,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-15,21:56,4,12.41,1.2,0,Walking,1,157.31,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-16,09:57,5,8.6,1.47,1,Bike,3,13.98,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-17,11:55,6,2.79,1.07,0,Bike,3,3.39,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-18,00:15,0,13.54,1.33,0,Bike,3,23.17,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-19,19:26,1,11.79,1.1,0,Bike,3,13.61,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-20,18:39,2,7.84,1.04,1,Car,0,8.8,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-21,05:41,3,8.82,1.55,0,Walking,1,195.51,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-22,11:24,4,11.68,1.03,0,Walking,1,138.77,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-23,13:22,5,11.91,1.38,0,Car,0,16.79,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-24,13:10,6,8.56,1.37,0,Walking,1,128.32,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-25,06:26,0,13.51,1.19,0,Bicycle,2,62.09,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-26,23:16,1,9.15,1.43,0,Walking,1,147.51,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-27,10:08,2,4.41,1.29,0,Walking,1,58.77,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-28,13:57,3,9.88,1.19,0,Car,0,16.04,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-29,11:26,4,4.79,1.34,0,Car,0,10.12,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U026,2024-03-30,09:04,5,7.12,1.03,1,Car,0,14.12,935 Williams Plaza Apt. 397,12.917414,77.571736,Robinson-Walsh,12.980789,77.698391
U027,2024-01-01,09:53,0,4.29,1.47,1,Bike,3,9.09,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-02,13:06,1,14.41,1.05,0,Bike,3,22.69,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-03,17:45,2,14.06,1.48,1,Bicycle,2,85.12,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-04,11:31,3,8.87,1.24,0,Walking,1,144.36,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-05,13:37,4,11.12,1.31,0,Bike,3,17.64,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-06,15:41,5,2.5,1.14,0,Walking,1,28.78,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-07,13:05,6,12.36,1.27,0,Walking,1,161.97,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-08,07:23,0,11.13,1.41,0,Bike,3,22.76,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-09,17:16,1,4.29,1.07,1,Bike,3,5.47,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-10,03:03,2,14.01,0.93,0,Walking,1,152.74,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-11,11:19,3,14.94,1.22,0,Walking,1,204.71,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-12,11:14,4,2.78,1.14,0,Walking,1,46.36,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-13,17:56,5,10.28,1.57,1,Car,0,23.81,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-14,08:59,6,5.62,1.43,1,Car,0,8.32,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-15,22:54,0,7.03,1.59,0,Car,0,15.22,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-16,18:26,1,11.53,1.14,1,Car,0,15.66,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-17,15:28,2,5.27,1.34,0,Bike,3,7.64,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-18,05:18,3,8.7,1.34,0,Bicycle,2,46.12,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-19,03:21,4,2.09,1.55,0,Walking,1,45.42,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-20,14:16,5,6.2,1.37,0,Walking,1,88.89,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-21,13:45,6,7.17,1.44,0,Car,0,14.63,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-22,20:12,0,7.51,1.39,0,Car,0,12.21,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-23,13:30,1,2.46,0.92,0,Bike,3,2.34,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-24,11:03,2,14.43,1.07,0,Car,0,23.05,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-25,15:13,3,10.98,0.95,0,Bicycle,2,42.97,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-26,04:10,4,4.79,1.2,0,Walking,1,63.61,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-27,11:52,5,9.39,1.51,0,Bike,3,14.39,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-28,09:44,6,5.4,0.9,1,Bike,3,5.2,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-29,21:37,0,10.89,1.13,0,Walking,1,184.39,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-30,23:40,1,2.19,1.12,0,Bicycle,2,11.85,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-01-31,03:10,2,2.3,1.42,0,Car,0,5.79,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
U027,2024-02-01,05:24,3,14.44,1.47,0,Bike,3,31.04,0724 Garcia Ramp,12.849698,77.645272,"Price, Nunez and Le",12.947328,77.784947
